data_id,timeperiod_id,unit_id,indicator_id,lifecycle_id,category_id,indicator_order,subgroup_id,area_id,area_parent_id,area_level,indicator_old_name,indicator_name,notes,indicator_short_name,indi_sense,subgroup_name,subgroup_order,timeperiod,area_code,area_name,unit_name,data_value,data_value_num,start_date,end_date
,24,1,1,1,1,1,6,741,16,3,Adolescent girls 15-19 years with anemia,Anaemia in 15-19 year old adolescent girls ,Anaemia(Hb <12 g/dl) NFHS: Capillary blood & Hemocue analysis.  CNNS: venous blood & Coulter Counter analysis.  ,Anaemia (15-19 year girls),Negative,All,1,NFHS5 2019-2020,IND018027,Udalguri,Percent,72.6,,15-Jul-2019,15-Feb-2020
,24,1,1,1,1,1,6,3869,4,3,Adolescent girls 15-19 years with anemia,Anaemia in 15-19 year old adolescent girls ,Anaemia(Hb <12 g/dl) NFHS: Capillary blood & Hemocue analysis.  CNNS: venous blood & Coulter Counter analysis.  ,Anaemia (15-19 year girls),Negative,All,1,NFHS5 2019-2020,IND010007,Araria,Percent,64,,15-Jul-2019,15-Feb-2020
,24,1,1,1,1,1,6,3868,4,3,Adolescent girls 15-19 years with anemia,Anaemia in 15-19 year old adolescent girls ,Anaemia(Hb <12 g/dl) NFHS: Capillary blood & Hemocue analysis.  CNNS: venous blood & Coulter Counter analysis.  ,Anaemia (15-19 year girls),Negative,All,1,NFHS5 2019-2020,IND010038,Arwal,Percent,66.3,,15-Jul-2019,15-Feb-2020
,24,1,1,1,1,1,6,3890,4,3,Adolescent girls 15-19 years with anemia,Anaemia in 15-19 year old adolescent girls ,Anaemia(Hb <12 g/dl) NFHS: Capillary blood & Hemocue analysis.  CNNS: venous blood & Coulter Counter analysis.  ,Anaemia (15-19 year girls),Negative,All,1,NFHS5 2019-2020,IND010033,Aurangabad,Percent,56.9,,15-Jul-2019,15-Feb-2020
,24,1,1,1,1,1,6,3885,4,3,Adolescent girls 15-19 years with anemia,Anaemia in 15-19 year old adolescent girls ,Anaemia(Hb <12 g/dl) NFHS: Capillary blood & Hemocue analysis.  CNNS: venous blood & Coulter Counter analysis.  ,Anaemia (15-19 year girls),Negative,All,1,NFHS5 2019-2020,IND010023,Banka,Percent,60.4,,15-Jul-2019,15-Feb-2020
,24,1,1,1,1,1,6,3883,4,3,Adolescent girls 15-19 years with anemia,Anaemia in 15-19 year old adolescent girls ,Anaemia(Hb <12 g/dl) NFHS: Capillary blood & Hemocue analysis.  CNNS: venous blood & Coulter Counter analysis.  ,Anaemia (15-19 year girls),Negative,All,1,NFHS5 2019-2020,IND010020,Begusarai,Percent,64.3,,15-Jul-2019,15-Feb-2020
,24,1,1,1,1,1,6,3884,4,3,Adolescent girls 15-19 years with anemia,Anaemia in 15-19 year old adolescent girls ,Anaemia(Hb <12 g/dl) NFHS: Capillary blood & Hemocue analysis.  CNNS: venous blood & Coulter Counter analysis.  ,Anaemia (15-19 year girls),Negative,All,1,NFHS5 2019-2020,IND010022,Bhagalpur,Percent,73.9,,15-Jul-2019,15-Feb-2020
,24,1,1,1,1,1,6,3882,4,3,Adolescent girls 15-19 years with anemia,Anaemia in 15-19 year old adolescent girls ,Anaemia(Hb <12 g/dl) NFHS: Capillary blood & Hemocue analysis.  CNNS: venous blood & Coulter Counter analysis.  ,Anaemia (15-19 year girls),Negative,All,1,NFHS5 2019-2020,IND010029,Bhojpur,Percent,72.7,,15-Jul-2019,15-Feb-2020
,24,1,1,1,1,1,6,3887,4,3,Adolescent girls 15-19 years with anemia,Anaemia in 15-19 year old adolescent girls ,Anaemia(Hb <12 g/dl) NFHS: Capillary blood & Hemocue analysis.  CNNS: venous blood & Coulter Counter analysis.  ,Anaemia (15-19 year girls),Negative,All,1,NFHS5 2019-2020,IND010030,Buxar,Percent,66,,15-Jul-2019,15-Feb-2020
,24,1,1,1,1,1,6,3894,4,3,Adolescent girls 15-19 years with anemia,Anaemia in 15-19 year old adolescent girls ,Anaemia(Hb <12 g/dl) NFHS: Capillary blood & Hemocue analysis.  CNNS: venous blood & Coulter Counter analysis.  ,Anaemia (15-19 year girls),Negative,All,1,NFHS5 2019-2020,IND010013,Darbhanga,Percent,59.7,,15-Jul-2019,15-Feb-2020
,24,1,1,1,1,1,6,3891,4,3,Adolescent girls 15-19 years with anemia,Anaemia in 15-19 year old adolescent girls ,Anaemia(Hb <12 g/dl) NFHS: Capillary blood & Hemocue analysis.  CNNS: venous blood & Coulter Counter analysis.  ,Anaemia (15-19 year girls),Negative,All,1,NFHS5 2019-2020,IND010034,Gaya,Percent,65.5,,15-Jul-2019,15-Feb-2020
,24,1,1,1,1,1,6,3892,4,3,Adolescent girls 15-19 years with anemia,Anaemia in 15-19 year old adolescent girls ,Anaemia(Hb <12 g/dl) NFHS: Capillary blood & Hemocue analysis.  CNNS: venous blood & Coulter Counter analysis.  ,Anaemia (15-19 year girls),Negative,All,1,NFHS5 2019-2020,IND010015,Gopalganj,Percent,54.1,,15-Jul-2019,15-Feb-2020
,24,1,1,1,1,1,6,3889,4,3,Adolescent girls 15-19 years with anemia,Anaemia in 15-19 year old adolescent girls ,Anaemia(Hb <12 g/dl) NFHS: Capillary blood & Hemocue analysis.  CNNS: venous blood & Coulter Counter analysis.  ,Anaemia (15-19 year girls),Negative,All,1,NFHS5 2019-2020,IND010036,Jamui,Percent,75.9,,15-Jul-2019,15-Feb-2020
,24,1,1,1,1,1,6,3886,4,3,Adolescent girls 15-19 years with anemia,Anaemia in 15-19 year old adolescent girls ,Anaemia(Hb <12 g/dl) NFHS: Capillary blood & Hemocue analysis.  CNNS: venous blood & Coulter Counter analysis.  ,Anaemia (15-19 year girls),Negative,All,1,NFHS5 2019-2020,IND010037,Jehanabad,Percent,72.3,,15-Jul-2019,15-Feb-2020
,24,1,1,1,1,1,6,3888,4,3,Adolescent girls 15-19 years with anemia,Anaemia in 15-19 year old adolescent girls ,Anaemia(Hb <12 g/dl) NFHS: Capillary blood & Hemocue analysis.  CNNS: venous blood & Coulter Counter analysis.  ,Anaemia (15-19 year girls),Negative,All,1,NFHS5 2019-2020,IND010031,Kaimur (bhabua ),Percent,70.8,,15-Jul-2019,15-Feb-2020
,24,1,1,1,1,1,6,3893,4,3,Adolescent girls 15-19 years with anemia,Anaemia in 15-19 year old adolescent girls ,Anaemia(Hb <12 g/dl) NFHS: Capillary blood & Hemocue analysis.  CNNS: venous blood & Coulter Counter analysis.  ,Anaemia (15-19 year girls),Negative,All,1,NFHS5 2019-2020,IND010010,Katihar,Percent,66.7,,15-Jul-2019,15-Feb-2020
,24,1,1,1,1,1,6,4067,4,3,Adolescent girls 15-19 years with anemia,Anaemia in 15-19 year old adolescent girls ,Anaemia(Hb <12 g/dl) NFHS: Capillary blood & Hemocue analysis.  CNNS: venous blood & Coulter Counter analysis.  ,Anaemia (15-19 year girls),Negative,All,1,NFHS5 2019-2020,IND010021,Khagaria,Percent,65.1,,15-Jul-2019,15-Feb-2020
,24,1,1,1,1,1,6,4086,4,3,Adolescent girls 15-19 years with anemia,Anaemia in 15-19 year old adolescent girls ,Anaemia(Hb <12 g/dl) NFHS: Capillary blood & Hemocue analysis.  CNNS: venous blood & Coulter Counter analysis.  ,Anaemia (15-19 year girls),Negative,All,1,NFHS5 2019-2020,IND010008,Kishanganj,Percent,62.6,,15-Jul-2019,15-Feb-2020
,24,1,1,1,1,1,6,4084,4,3,Adolescent girls 15-19 years with anemia,Anaemia in 15-19 year old adolescent girls ,Anaemia(Hb <12 g/dl) NFHS: Capillary blood & Hemocue analysis.  CNNS: venous blood & Coulter Counter analysis.  ,Anaemia (15-19 year girls),Negative,All,1,NFHS5 2019-2020,IND010025,Lakhisarai,Percent,75.1,,15-Jul-2019,15-Feb-2020
,24,1,1,1,1,1,6,4092,4,3,Adolescent girls 15-19 years with anemia,Anaemia in 15-19 year old adolescent girls ,Anaemia(Hb <12 g/dl) NFHS: Capillary blood & Hemocue analysis.  CNNS: venous blood & Coulter Counter analysis.  ,Anaemia (15-19 year girls),Negative,All,1,NFHS5 2019-2020,IND010011,Madhepura,Percent,70.4,,15-Jul-2019,15-Feb-2020
,24,1,1,1,1,1,6,4088,4,3,Adolescent girls 15-19 years with anemia,Anaemia in 15-19 year old adolescent girls ,Anaemia(Hb <12 g/dl) NFHS: Capillary blood & Hemocue analysis.  CNNS: venous blood & Coulter Counter analysis.  ,Anaemia (15-19 year girls),Negative,All,1,NFHS5 2019-2020,IND010005,Madhubani,Percent,69.2,,15-Jul-2019,15-Feb-2020
,24,1,1,1,1,1,6,4083,4,3,Adolescent girls 15-19 years with anemia,Anaemia in 15-19 year old adolescent girls ,Anaemia(Hb <12 g/dl) NFHS: Capillary blood & Hemocue analysis.  CNNS: venous blood & Coulter Counter analysis.  ,Anaemia (15-19 year girls),Negative,All,1,NFHS5 2019-2020,IND010024,Munger,Percent,73.8,,15-Jul-2019,15-Feb-2020
,24,1,1,1,1,1,6,4091,4,3,Adolescent girls 15-19 years with anemia,Anaemia in 15-19 year old adolescent girls ,Anaemia(Hb <12 g/dl) NFHS: Capillary blood & Hemocue analysis.  CNNS: venous blood & Coulter Counter analysis.  ,Anaemia (15-19 year girls),Negative,All,1,NFHS5 2019-2020,IND010014,Muzaffarpur,Percent,66.1,,15-Jul-2019,15-Feb-2020
,24,1,1,1,1,1,6,4085,4,3,Adolescent girls 15-19 years with anemia,Anaemia in 15-19 year old adolescent girls ,Anaemia(Hb <12 g/dl) NFHS: Capillary blood & Hemocue analysis.  CNNS: venous blood & Coulter Counter analysis.  ,Anaemia (15-19 year girls),Negative,All,1,NFHS5 2019-2020,IND010027,Nalanda,Percent,70.2,,15-Jul-2019,15-Feb-2020
,24,1,1,1,1,1,6,4087,4,3,Adolescent girls 15-19 years with anemia,Anaemia in 15-19 year old adolescent girls ,Anaemia(Hb <12 g/dl) NFHS: Capillary blood & Hemocue analysis.  CNNS: venous blood & Coulter Counter analysis.  ,Anaemia (15-19 year girls),Negative,All,1,NFHS5 2019-2020,IND010035,Nawada,Percent,73.7,,15-Jul-2019,15-Feb-2020
,24,1,1,1,1,1,6,4089,4,3,Adolescent girls 15-19 years with anemia,Anaemia in 15-19 year old adolescent girls ,Anaemia(Hb <12 g/dl) NFHS: Capillary blood & Hemocue analysis.  CNNS: venous blood & Coulter Counter analysis.  ,Anaemia (15-19 year girls),Negative,All,1,NFHS5 2019-2020,IND010001,Pashchim Champaran,Percent,56.3,,15-Jul-2019,15-Feb-2020
,24,1,1,1,1,1,6,4082,4,3,Adolescent girls 15-19 years with anemia,Anaemia in 15-19 year old adolescent girls ,Anaemia(Hb <12 g/dl) NFHS: Capillary blood & Hemocue analysis.  CNNS: venous blood & Coulter Counter analysis.  ,Anaemia (15-19 year girls),Negative,All,1,NFHS5 2019-2020,IND010028,Patna,Percent,62.8,,15-Jul-2019,15-Feb-2020
,24,1,1,1,1,1,6,4090,4,3,Adolescent girls 15-19 years with anemia,Anaemia in 15-19 year old adolescent girls ,Anaemia(Hb <12 g/dl) NFHS: Capillary blood & Hemocue analysis.  CNNS: venous blood & Coulter Counter analysis.  ,Anaemia (15-19 year girls),Negative,All,1,NFHS5 2019-2020,IND010002,Purba Champaran,Percent,64.4,,15-Jul-2019,15-Feb-2020
,24,1,1,1,1,1,6,4267,4,3,Adolescent girls 15-19 years with anemia,Anaemia in 15-19 year old adolescent girls ,Anaemia(Hb <12 g/dl) NFHS: Capillary blood & Hemocue analysis.  CNNS: venous blood & Coulter Counter analysis.  ,Anaemia (15-19 year girls),Negative,All,1,NFHS5 2019-2020,IND010009,Purnia,Percent,64,,15-Jul-2019,15-Feb-2020
,24,1,1,1,1,1,6,4283,4,3,Adolescent girls 15-19 years with anemia,Anaemia in 15-19 year old adolescent girls ,Anaemia(Hb <12 g/dl) NFHS: Capillary blood & Hemocue analysis.  CNNS: venous blood & Coulter Counter analysis.  ,Anaemia (15-19 year girls),Negative,All,1,NFHS5 2019-2020,IND010032,Rohtas,Percent,66.3,,15-Jul-2019,15-Feb-2020
,24,1,1,1,1,1,6,4291,4,3,Adolescent girls 15-19 years with anemia,Anaemia in 15-19 year old adolescent girls ,Anaemia(Hb <12 g/dl) NFHS: Capillary blood & Hemocue analysis.  CNNS: venous blood & Coulter Counter analysis.  ,Anaemia (15-19 year girls),Negative,All,1,NFHS5 2019-2020,IND010012,Saharsa,Percent,67.9,,15-Jul-2019,15-Feb-2020
,24,1,1,1,1,1,6,4288,4,3,Adolescent girls 15-19 years with anemia,Anaemia in 15-19 year old adolescent girls ,Anaemia(Hb <12 g/dl) NFHS: Capillary blood & Hemocue analysis.  CNNS: venous blood & Coulter Counter analysis.  ,Anaemia (15-19 year girls),Negative,All,1,NFHS5 2019-2020,IND010019,Samastipur,Percent,65.9,,15-Jul-2019,15-Feb-2020
,24,1,1,1,1,1,6,4290,4,3,Adolescent girls 15-19 years with anemia,Anaemia in 15-19 year old adolescent girls ,Anaemia(Hb <12 g/dl) NFHS: Capillary blood & Hemocue analysis.  CNNS: venous blood & Coulter Counter analysis.  ,Anaemia (15-19 year girls),Negative,All,1,NFHS5 2019-2020,IND010017,Saran,Percent,70.9,,15-Jul-2019,15-Feb-2020
,24,1,1,1,1,1,6,4282,4,3,Adolescent girls 15-19 years with anemia,Anaemia in 15-19 year old adolescent girls ,Anaemia(Hb <12 g/dl) NFHS: Capillary blood & Hemocue analysis.  CNNS: venous blood & Coulter Counter analysis.  ,Anaemia (15-19 year girls),Negative,All,1,NFHS5 2019-2020,IND010026,Sheikhpura,Percent,73.9,,15-Jul-2019,15-Feb-2020
,24,1,1,1,1,1,6,4286,4,3,Adolescent girls 15-19 years with anemia,Anaemia in 15-19 year old adolescent girls ,Anaemia(Hb <12 g/dl) NFHS: Capillary blood & Hemocue analysis.  CNNS: venous blood & Coulter Counter analysis.  ,Anaemia (15-19 year girls),Negative,All,1,NFHS5 2019-2020,IND010003,Sheohar,Percent,64.3,,15-Jul-2019,15-Feb-2020
,24,1,1,1,1,1,6,4284,4,3,Adolescent girls 15-19 years with anemia,Anaemia in 15-19 year old adolescent girls ,Anaemia(Hb <12 g/dl) NFHS: Capillary blood & Hemocue analysis.  CNNS: venous blood & Coulter Counter analysis.  ,Anaemia (15-19 year girls),Negative,All,1,NFHS5 2019-2020,IND010004,Sitamarhi,Percent,61.4,,15-Jul-2019,15-Feb-2020
,24,1,1,1,1,1,6,4289,4,3,Adolescent girls 15-19 years with anemia,Anaemia in 15-19 year old adolescent girls ,Anaemia(Hb <12 g/dl) NFHS: Capillary blood & Hemocue analysis.  CNNS: venous blood & Coulter Counter analysis.  ,Anaemia (15-19 year girls),Negative,All,1,NFHS5 2019-2020,IND010016,Siwan,Percent,64,,15-Jul-2019,15-Feb-2020
,24,1,1,1,1,1,6,4285,4,3,Adolescent girls 15-19 years with anemia,Anaemia in 15-19 year old adolescent girls ,Anaemia(Hb <12 g/dl) NFHS: Capillary blood & Hemocue analysis.  CNNS: venous blood & Coulter Counter analysis.  ,Anaemia (15-19 year girls),Negative,All,1,NFHS5 2019-2020,IND010006,Supaul,Percent,63.2,,15-Jul-2019,15-Feb-2020
,24,1,1,1,1,1,6,4287,4,3,Adolescent girls 15-19 years with anemia,Anaemia in 15-19 year old adolescent girls ,Anaemia(Hb <12 g/dl) NFHS: Capillary blood & Hemocue analysis.  CNNS: venous blood & Coulter Counter analysis.  ,Anaemia (15-19 year girls),Negative,All,1,NFHS5 2019-2020,IND010018,Vaishali,Percent,69.6,,15-Jul-2019,15-Feb-2020
,24,1,1,1,1,1,6,976,9,3,Adolescent girls 15-19 years with anemia,Anaemia in 15-19 year old adolescent girls ,Anaemia(Hb <12 g/dl) NFHS: Capillary blood & Hemocue analysis.  CNNS: venous blood & Coulter Counter analysis.  ,Anaemia (15-19 year girls),Negative,All,1,NFHS5 2019-2020,IND024007,Ahmadabad,Percent,67.3,,15-Jul-2019,15-Feb-2020
,24,1,1,1,1,1,6,947,9,3,Adolescent girls 15-19 years with anemia,Anaemia in 15-19 year old adolescent girls ,Anaemia(Hb <12 g/dl) NFHS: Capillary blood & Hemocue analysis.  CNNS: venous blood & Coulter Counter analysis.  ,Anaemia (15-19 year girls),Negative,All,1,NFHS5 2019-2020,IND024013,Amreli,Percent,47,,15-Jul-2019,15-Feb-2020
,24,1,1,1,1,1,6,967,9,3,Adolescent girls 15-19 years with anemia,Anaemia in 15-19 year old adolescent girls ,Anaemia(Hb <12 g/dl) NFHS: Capillary blood & Hemocue analysis.  CNNS: venous blood & Coulter Counter analysis.  ,Anaemia (15-19 year girls),Negative,All,1,NFHS5 2019-2020,IND024015,Anand,Percent,64.2,,15-Jul-2019,15-Feb-2020
,24,1,1,1,1,1,6,974,9,3,Adolescent girls 15-19 years with anemia,Anaemia in 15-19 year old adolescent girls ,Anaemia(Hb <12 g/dl) NFHS: Capillary blood & Hemocue analysis.  CNNS: venous blood & Coulter Counter analysis.  ,Anaemia (15-19 year girls),Negative,All,1,NFHS5 2019-2020,IND024002,Banas Kantha,Percent,65.8,,15-Jul-2019,15-Feb-2020
,24,1,1,1,1,1,6,960,9,3,Adolescent girls 15-19 years with anemia,Anaemia in 15-19 year old adolescent girls ,Anaemia(Hb <12 g/dl) NFHS: Capillary blood & Hemocue analysis.  CNNS: venous blood & Coulter Counter analysis.  ,Anaemia (15-19 year girls),Negative,All,1,NFHS5 2019-2020,IND024021,Bharuch,Percent,69.8,,15-Jul-2019,15-Feb-2020
,24,1,1,1,1,1,6,954,9,3,Adolescent girls 15-19 years with anemia,Anaemia in 15-19 year old adolescent girls ,Anaemia(Hb <12 g/dl) NFHS: Capillary blood & Hemocue analysis.  CNNS: venous blood & Coulter Counter analysis.  ,Anaemia (15-19 year girls),Negative,All,1,NFHS5 2019-2020,IND024014,Bhavnagar,Percent,52,,15-Jul-2019,15-Feb-2020
,24,1,1,1,1,1,6,997,9,3,Adolescent girls 15-19 years with anemia,Anaemia in 15-19 year old adolescent girls ,Anaemia(Hb <12 g/dl) NFHS: Capillary blood & Hemocue analysis.  CNNS: venous blood & Coulter Counter analysis.  ,Anaemia (15-19 year girls),Negative,All,1,NFHS5 2019-2020,IND024032,Botad,Percent,60.3,,15-Jul-2019,15-Feb-2020
,24,1,1,1,1,1,6,1024,9,3,Adolescent girls 15-19 years with anemia,Anaemia in 15-19 year old adolescent girls ,Anaemia(Hb <12 g/dl) NFHS: Capillary blood & Hemocue analysis.  CNNS: venous blood & Coulter Counter analysis.  ,Anaemia (15-19 year girls),Negative,All,1,NFHS5 2019-2020,IND024033,Chhota Udaipur,Percent,80.3,,15-Jul-2019,15-Feb-2020
,24,1,1,1,1,1,6,944,9,3,Adolescent girls 15-19 years with anemia,Anaemia in 15-19 year old adolescent girls ,Anaemia(Hb <12 g/dl) NFHS: Capillary blood & Hemocue analysis.  CNNS: venous blood & Coulter Counter analysis.  ,Anaemia (15-19 year girls),Negative,All,1,NFHS5 2019-2020,IND024018,Dohad,Percent,79.7,,15-Jul-2019,15-Feb-2020
,24,1,1,1,1,1,6,977,9,3,Adolescent girls 15-19 years with anemia,Anaemia in 15-19 year old adolescent girls ,Anaemia(Hb <12 g/dl) NFHS: Capillary blood & Hemocue analysis.  CNNS: venous blood & Coulter Counter analysis.  ,Anaemia (15-19 year girls),Negative,All,1,NFHS5 2019-2020,IND024006,Gandhinagar,Percent,72.8,,15-Jul-2019,15-Feb-2020
,24,1,1,1,1,1,6,950,9,3,Adolescent girls 15-19 years with anemia,Anaemia in 15-19 year old adolescent girls ,Anaemia(Hb <12 g/dl) NFHS: Capillary blood & Hemocue analysis.  CNNS: venous blood & Coulter Counter analysis.  ,Anaemia (15-19 year girls),Negative,All,1,NFHS5 2019-2020,IND024010,Jamnagar,Percent,60.1,,15-Jul-2019,15-Feb-2020
,24,1,1,1,1,1,6,948,9,3,Adolescent girls 15-19 years with anemia,Anaemia in 15-19 year old adolescent girls ,Anaemia(Hb <12 g/dl) NFHS: Capillary blood & Hemocue analysis.  CNNS: venous blood & Coulter Counter analysis.  ,Anaemia (15-19 year girls),Negative,All,1,NFHS5 2019-2020,IND024012,Junagadh,Percent,55.5,,15-Jul-2019,15-Feb-2020
,24,1,1,1,1,1,6,975,9,3,Adolescent girls 15-19 years with anemia,Anaemia in 15-19 year old adolescent girls ,Anaemia(Hb <12 g/dl) NFHS: Capillary blood & Hemocue analysis.  CNNS: venous blood & Coulter Counter analysis.  ,Anaemia (15-19 year girls),Negative,All,1,NFHS5 2019-2020,IND024001,Kachchh,Percent,62.6,,15-Jul-2019,15-Feb-2020
,24,1,1,1,1,1,6,952,9,3,Adolescent girls 15-19 years with anemia,Anaemia in 15-19 year old adolescent girls ,Anaemia(Hb <12 g/dl) NFHS: Capillary blood & Hemocue analysis.  CNNS: venous blood & Coulter Counter analysis.  ,Anaemia (15-19 year girls),Negative,All,1,NFHS5 2019-2020,IND024016,Kheda,Percent,77.6,,15-Jul-2019,15-Feb-2020
,24,1,1,1,1,1,6,979,9,3,Adolescent girls 15-19 years with anemia,Anaemia in 15-19 year old adolescent girls ,Anaemia(Hb <12 g/dl) NFHS: Capillary blood & Hemocue analysis.  CNNS: venous blood & Coulter Counter analysis.  ,Anaemia (15-19 year girls),Negative,All,1,NFHS5 2019-2020,IND024004,Mahesana,Percent,77.7,,15-Jul-2019,15-Feb-2020
,24,1,1,1,1,1,6,961,9,3,Adolescent girls 15-19 years with anemia,Anaemia in 15-19 year old adolescent girls ,Anaemia(Hb <12 g/dl) NFHS: Capillary blood & Hemocue analysis.  CNNS: venous blood & Coulter Counter analysis.  ,Anaemia (15-19 year girls),Negative,All,1,NFHS5 2019-2020,IND024020,Narmada,Percent,83,,15-Jul-2019,15-Feb-2020
,24,1,1,1,1,1,6,980,9,3,Adolescent girls 15-19 years with anemia,Anaemia in 15-19 year old adolescent girls ,Anaemia(Hb <12 g/dl) NFHS: Capillary blood & Hemocue analysis.  CNNS: venous blood & Coulter Counter analysis.  ,Anaemia (15-19 year girls),Negative,All,1,NFHS5 2019-2020,IND024023,Navsari,Percent,72.6,,15-Jul-2019,15-Feb-2020
,24,1,1,1,1,1,6,951,9,3,Adolescent girls 15-19 years with anemia,Anaemia in 15-19 year old adolescent girls ,Anaemia(Hb <12 g/dl) NFHS: Capillary blood & Hemocue analysis.  CNNS: venous blood & Coulter Counter analysis.  ,Anaemia (15-19 year girls),Negative,All,1,NFHS5 2019-2020,IND024017,Panch Mahals,Percent,71.7,,15-Jul-2019,15-Feb-2020
,24,1,1,1,1,1,6,973,9,3,Adolescent girls 15-19 years with anemia,Anaemia in 15-19 year old adolescent girls ,Anaemia(Hb <12 g/dl) NFHS: Capillary blood & Hemocue analysis.  CNNS: venous blood & Coulter Counter analysis.  ,Anaemia (15-19 year girls),Negative,All,1,NFHS5 2019-2020,IND024003,Patan,Percent,60.2,,15-Jul-2019,15-Feb-2020
,24,1,1,1,1,1,6,949,9,3,Adolescent girls 15-19 years with anemia,Anaemia in 15-19 year old adolescent girls ,Anaemia(Hb <12 g/dl) NFHS: Capillary blood & Hemocue analysis.  CNNS: venous blood & Coulter Counter analysis.  ,Anaemia (15-19 year girls),Negative,All,1,NFHS5 2019-2020,IND024011,Porbandar,Percent,52.4,,15-Jul-2019,15-Feb-2020
,24,1,1,1,1,1,6,971,9,3,Adolescent girls 15-19 years with anemia,Anaemia in 15-19 year old adolescent girls ,Anaemia(Hb <12 g/dl) NFHS: Capillary blood & Hemocue analysis.  CNNS: venous blood & Coulter Counter analysis.  ,Anaemia (15-19 year girls),Negative,All,1,NFHS5 2019-2020,IND024009,Rajkot,Percent,72.7,,15-Jul-2019,15-Feb-2020
,24,1,1,1,1,1,6,978,9,3,Adolescent girls 15-19 years with anemia,Anaemia in 15-19 year old adolescent girls ,Anaemia(Hb <12 g/dl) NFHS: Capillary blood & Hemocue analysis.  CNNS: venous blood & Coulter Counter analysis.  ,Anaemia (15-19 year girls),Negative,All,1,NFHS5 2019-2020,IND024005,Sabar Kantha,Percent,73.8,,15-Jul-2019,15-Feb-2020
,24,1,1,1,1,1,6,945,9,3,Adolescent girls 15-19 years with anemia,Anaemia in 15-19 year old adolescent girls ,Anaemia(Hb <12 g/dl) NFHS: Capillary blood & Hemocue analysis.  CNNS: venous blood & Coulter Counter analysis.  ,Anaemia (15-19 year girls),Negative,All,1,NFHS5 2019-2020,IND024025,Surat,Percent,76.2,,15-Jul-2019,15-Feb-2020
,24,1,1,1,1,1,6,972,9,3,Adolescent girls 15-19 years with anemia,Anaemia in 15-19 year old adolescent girls ,Anaemia(Hb <12 g/dl) NFHS: Capillary blood & Hemocue analysis.  CNNS: venous blood & Coulter Counter analysis.  ,Anaemia (15-19 year girls),Negative,All,1,NFHS5 2019-2020,IND024008,Surendranagar,Percent,56.9,,15-Jul-2019,15-Feb-2020
,24,1,1,1,1,1,6,970,9,3,Adolescent girls 15-19 years with anemia,Anaemia in 15-19 year old adolescent girls ,Anaemia(Hb <12 g/dl) NFHS: Capillary blood & Hemocue analysis.  CNNS: venous blood & Coulter Counter analysis.  ,Anaemia (15-19 year girls),Negative,All,1,NFHS5 2019-2020,IND024026,Tapi,Percent,72.8,,15-Jul-2019,15-Feb-2020
,24,1,1,1,1,1,6,959,9,3,Adolescent girls 15-19 years with anemia,Anaemia in 15-19 year old adolescent girls ,Anaemia(Hb <12 g/dl) NFHS: Capillary blood & Hemocue analysis.  CNNS: venous blood & Coulter Counter analysis.  ,Anaemia (15-19 year girls),Negative,All,1,NFHS5 2019-2020,IND024022,The Dangs,Percent,77.1,,15-Jul-2019,15-Feb-2020
,24,1,1,1,1,1,6,981,9,3,Adolescent girls 15-19 years with anemia,Anaemia in 15-19 year old adolescent girls ,Anaemia(Hb <12 g/dl) NFHS: Capillary blood & Hemocue analysis.  CNNS: venous blood & Coulter Counter analysis.  ,Anaemia (15-19 year girls),Negative,All,1,NFHS5 2019-2020,IND024019,Vadodara,Percent,74.3,,15-Jul-2019,15-Feb-2020
,24,1,1,1,1,1,6,964,9,3,Adolescent girls 15-19 years with anemia,Anaemia in 15-19 year old adolescent girls ,Anaemia(Hb <12 g/dl) NFHS: Capillary blood & Hemocue analysis.  CNNS: venous blood & Coulter Counter analysis.  ,Anaemia (15-19 year girls),Negative,All,1,NFHS5 2019-2020,IND024024,Valsad,Percent,85.8,,15-Jul-2019,15-Feb-2020
,24,1,1,1,1,1,6,5675,18,3,Adolescent girls 15-19 years with anemia,Anaemia in 15-19 year old adolescent girls ,Anaemia(Hb <12 g/dl) NFHS: Capillary blood & Hemocue analysis.  CNNS: venous blood & Coulter Counter analysis.  ,Anaemia (15-19 year girls),Negative,All,1,NFHS5 2019-2020,IND002008,Bilaspur,Percent,55.5,,15-Jul-2019,15-Feb-2020
,24,1,1,1,1,1,6,5680,18,3,Adolescent girls 15-19 years with anemia,Anaemia in 15-19 year old adolescent girls ,Anaemia(Hb <12 g/dl) NFHS: Capillary blood & Hemocue analysis.  CNNS: venous blood & Coulter Counter analysis.  ,Anaemia (15-19 year girls),Negative,All,1,NFHS5 2019-2020,IND002001,Chamba,Percent,47.4,,15-Jul-2019,15-Feb-2020
,24,1,1,1,1,1,6,5679,18,3,Adolescent girls 15-19 years with anemia,Anaemia in 15-19 year old adolescent girls ,Anaemia(Hb <12 g/dl) NFHS: Capillary blood & Hemocue analysis.  CNNS: venous blood & Coulter Counter analysis.  ,Anaemia (15-19 year girls),Negative,All,1,NFHS5 2019-2020,IND002006,Hamirpur,Percent,48.2,,15-Jul-2019,15-Feb-2020
